,gp_name,n_source_genes,n_non_zero_source_genes,n_target_genes,n_non_zero_target_genes,gp_source_genes,gp_target_genes,gp_source_genes_weights_sign_corrected,gp_target_genes_weights_sign_corrected,gp_source_genes_importances,gp_target_genes_importances
59,ANXA1_ligand_receptor_GP,1,1,2,2,['Anxa1'],"['Fpr2', 'Fpr3']",[0.7316],"[-0.023, -0.0171]",[0.948],"[0.0298, 0.0222]"
730,WFIKKN2_ligand_receptor_GP,1,1,1,1,['Wfikkn2'],['Igdcc3'],[-0.1946],[0.5925],[0.2473],[0.7527]
1305,IL34_ligand_targetgenes_GP,1,1,2,2,['Il34'],"['Acp5', 'Ccnd2']",[-0.0033],"[0.9184, -0.3236]",[0.0027],"[0.7375, 0.2599]"
463,PSPN_ligand_receptor_GP,1,1,2,2,['Pspn'],"['Ret', 'Gfra4']",[-0.0143],"[0.5643, 0.0452]",[0.0229],"[0.9047, 0.0725]"
728,INHA_ligand_receptor_GP,1,1,1,1,['Inha'],['Acvr1c'],[0.5013],[0.0549],[0.9014],[0.0986]
769,NPFF_ligand_receptor_GP,1,1,1,1,['Npff'],['Npffr1'],[-0.0214],[0.4458],[0.0459],[0.9541]
168,PODXL2_ligand_receptor_GP,1,1,1,1,['Podxl2'],['Sell'],[0.6281],[0.0359],[0.9459],[0.0541]
724,BMP1_ligand_receptor_GP,1,1,1,1,['Bmp1'],['Bmpr1a'],[0.2076],[0.2245],[0.4805],[0.5195]
851,CXCL13_ligand_targetgenes_GP,1,1,2,2,['Cxcl13'],"['Peg10', 'Tnfsf11']",[0.6556],"[0.5169, -0.2304]",[0.4673],"[0.3684, 0.1642]"
31,FRS3_ligand_receptor_GP,1,1,1,1,['Frs3'],['Fgfr1'],[0.1078],[0.408],[0.2091],[0.7909]
298,IL17A_ligand_receptor_GP,1,1,2,2,['Il17a'],"['Il17rc', 'Il17ra']",[0.0038],"[0.3153, 0.2446]",[0.0067],"[0.5593, 0.434]"
155,FGFR4_ligand_receptor_GP,1,1,1,1,['Fgfr4'],['Siglec15'],[0.7348],[0.0322],[0.9581],[0.0419]
173,WNT6_ligand_receptor_GP,1,1,1,1,['Wnt6'],['Gnas'],[0.8663],[-0.018],[0.9796],[0.0204]
415,SEMA7A_ligand_receptor_GP,1,1,1,1,['Sema7a'],['Plxnc1'],[0.0714],[0.2668],[0.2111],[0.7889]
369,ICAM2_ligand_receptor_GP,1,1,1,1,['Icam2'],['Itgam'],[0.9032],[0.5638],[0.6157],[0.3843]
214,NRP1_ligand_receptor_GP,1,1,2,2,['Nrp1'],"['Flt4', 'Kdr']",[0.7456],"[0.7079, 0.5475]",[0.3726],"[0.3538, 0.2736]"
322,FGFR3_ligand_receptor_GP,1,1,1,1,['Fgfr3'],['Chrm2'],[0.4198],[0.4093],[0.5063],[0.4937]
852,CXCL16_ligand_targetgenes_GP,1,1,0,0,['Cxcl16'],[],[1.1348],[],[1.0],[]
494,CD99_ligand_receptor_GP,0,0,1,1,[],['Cd99l2'],[],[0.3352],[],[1.0]
175,IL6ST_ligand_receptor_GP,1,1,1,1,['Il6st'],['Epor'],[-0.3365],[0.595],[0.3613],[0.6387]
1248,NRTN_ligand_targetgenes_GP,1,1,1,1,['Nrtn'],['Ccnd1'],[0.3079],[-0.0135],[0.958],[0.042]
263,TGFB2_ligand_receptor_GP,1,1,1,1,['Tgfb2'],['Plat'],[0.8587],[0.1187],[0.8786],[0.1214]
29,LGALS3_ligand_receptor_GP,1,1,1,1,['Lgals3'],['Lag3'],[0.8622],[-0.0075],[0.9913],[0.0087]
152,FSTL1_ligand_receptor_GP,1,1,1,1,['Fstl1'],['Dip2a'],[0.4705],[0.279],[0.6278],[0.3722]
1033,CORT_ligand_targetgenes_GP,1,1,2,2,['Cort'],"['Tgfb1', 'Tnfrsf11b']",[0.4068],"[-0.6866, 0.4208]",[0.2687],"[0.4534, 0.2779]"
668,GDF10_ligand_receptor_GP,1,1,2,2,['Gdf10'],"['Acvr2b', 'Acvr1b']",[1.0948],"[0.2064, -0.1617]",[0.7484],"[0.1411, 0.1105]"
262,TGFB3_ligand_receptor_GP,1,1,2,2,['Tgfb3'],"['Tgfbr2', 'Acvr1']",[0.0838],"[0.3575, 0.1193]",[0.1494],"[0.6378, 0.2128]"
507,SEMA6B_ligand_receptor_GP,1,1,1,1,['Sema6b'],['Plxna4'],[0.422],[0.912],[0.3163],[0.6837]
1415,CADM4_ligand_targetgenes_GP,1,1,2,2,['Cadm4'],"['Pou3f1', 'Fos']",[0.4885],"[1.118, -0.3013]",[0.2561],"[0.586, 0.1579]"
1121,PENK_ligand_targetgenes_GP,1,1,2,2,['Penk'],"['Calca', 'Nos1']",[0.1904],"[0.7797, -0.3467]",[0.1446],"[0.5921, 0.2633]"
1009,CDH3_ligand_targetgenes_GP,1,1,2,2,['Cdh3'],"['Mmp9', 'Ccnd1']",[1.03],"[-0.2127, -0.211]",[0.7085],"[0.1463, 0.1452]"
1330,WNT8A_ligand_targetgenes_GP,1,1,0,0,['Wnt8a'],[],[0.9034],[],[1.0],[]
993,ICAM2_ligand_targetgenes_GP,1,1,1,1,['Icam2'],['Fos'],[0.9118],[-0.1602],[0.8506],[0.1494]
989,JAM3_ligand_targetgenes_GP,1,1,1,1,['Jam3'],['Cdkn1a'],[-0.1258],[0.2371],[0.3466],[0.6534]
143,ANXA2_ligand_receptor_GP,1,1,1,1,['Anxa2'],['Robo4'],[0.8214],[0.5409],[0.603],[0.397]
1376,ROBO1_ligand_targetgenes_GP,1,1,1,1,['Robo1'],['Cdkn1a'],[0.3816],[-0.1189],[0.7625],[0.2375]
458,AIMP1_ligand_receptor_GP,1,1,1,1,['Aimp1'],['Ntrk1'],[-0.003],[0.3783],[0.008],[0.992]
611,COMPLEX:LAMA3_LAMB3_LAMC2_ligand_receptor_GP,0,0,2,2,[],"['Itga6', 'Itgb1']",[],"[0.3909, -0.0039]",[],"[0.9901, 0.0099]"
593,CYTL1_ligand_receptor_GP,1,1,1,1,['Cytl1'],['Ccr2'],[0.648],[-0.4848],[0.572],[0.428]
67,NPB_ligand_receptor_GP,1,1,0,0,['Npb'],[],[0.4982],[],[1.0],[]
139,EFEMP1_ligand_receptor_GP,1,1,1,1,['Efemp1'],['Egfr'],[0.6217],[-0.0663],[0.9036],[0.0964]
131,DCN_ligand_receptor_GP,1,1,1,1,['Dcn'],['Tlr4'],[0.7571],[-0.0931],[0.8905],[0.1095]
229,RSPO3_ligand_receptor_GP,1,1,1,1,['Rspo3'],['Rnf43'],[0.0652],[0.5551],[0.1051],[0.8949]
268,PLG_ligand_receptor_GP,1,1,1,1,['Plg'],['Mmp12'],[1.0601],[-0.0254],[0.9766],[0.0234]
4,KL_ligand_receptor_GP,1,1,1,1,['Kl'],['Fgfr4'],[0.027],[0.2971],[0.0834],[0.9166]
1416,AMIGO1_ligand_targetgenes_GP,1,1,0,0,['Amigo1'],[],[0.2401],[],[1.0],[]
1161,COL4A1_ligand_targetgenes_GP,1,1,0,0,['Col4a1'],[],[0.703],[],[1.0],[]
1342,MSTN_ligand_targetgenes_GP,1,0,163,43,['Mstn'],"['Tnnt2', 'Myh7', 'Myl4', 'Tnni1', 'Ramp1', 'Actc1', 'Thbs4', 'Tbx20', 'Gata4', 'Tgfb1i1', 'Gamt', 'Cdo1', 'Tecrl', 'Smad6', 'Frzb', 'Gadd45g', 'Klf2', 'Nnat', 'Ociad2', 'Odc1', 'Ppp1r14a', 'Ddx3x', 'Mycl', 'Gstm5', 'Comtd1', 'Ube2k', 'Id2', 'Gadd45a', 'Mef2c', 'Aimp1', 'Ankrd1', 'Rrad', 'Stbd1', 'Pgf', 'Perp', 'Hk1', 'Fbxo32', 'Nrtn', 'Krt18', 'Dusp23', 'Celsr2', 'Pax3', 'Mfap4', 'Wnt4', 'Vegfa', 'Uros', 'Unc5a', 'Tslp', 'Tro', 'Tph1', 'Tnfsf11', 'Tnfrsf1a', 'Tnfrsf12a', 'Tmem100', 'Tg', 'Tecta', 'Tdrd9', 'Svep1', 'Stx3', 'Sox18', 'Smad7', 'Slit2', 'Slc5a7', 'Slc44a4', 'Serpine1', 'Scgb1a1', 'S100a9', 'S100a8', 'Runx1', 'Reep6', 'Rara', 'Rab33a', 'Pth1r', 'Ptgdr2', 'Prl', 'Ppp1r3d', 'Ppm1a', 'Ppfibp2', 'Ppara', 'Postn', 'Plekho1', 'Pla2g4e', 'Pitx1', 'Pip', 'Pcbd1', 'Pars2', 'Paqr5', 'Nxph3', 'Ntsr2', 'Nsf', 'Nr1d1', 'Nr0b2', 'Npnt', 'Nme4', 'Ndrg4', 'Nat8l', 'Mocs3', 'Man1b1', 'Lypd6', 'Lhx2', 'Lgi2', 'Lgals3', 'Klhl4', 'Kalrn', 'Junb', 'Il2rb', 'Il20rb', 'Il17a', 'Il15', 'Il12a', 'Igfbp5', 'Id3', 'Id1', 'Htra1', 'Hoxb5', 'Hoxb1', 'Hoxa10', 'Grhl3', 'Ghrl', 'Gdf10', 'Gata1', 'Gale', 'Fstl5', 'Foxa3', 'Flrt2', 'Fasn', 'Epx', 'Dusp26', 'Dkk3', 'Cxcl2', 'Cxcl10', 'Creb3l1', 'Cps1', 'Comp', 'Col6a3', 'Col5a2', 'Col2a1', 'Col1a2', 'Col1a1', 'Clic1', 'Cldn11', 'Clcf1', 'Chrm3', 'Chad', 'Celsr1', 'Cdkn1a', 'Cdh4', 'Cdh3', 'Cdh11', 'Cd248', 'Ccr2', 'Ccnd1', 'Ccl25', 'C3', 'Btbd17', 'Avpr2', 'Arl4d', 'Anpep', 'Alox5', 'Ak4', 'Adamts3', 'Adam23', 'Acvr2b']",[0.0],"[0.1627, 0.1528, 0.1515, 0.1356, 0.1352, 0.1325, 0.1229, 0.0966, 0.0942, 0.0758, 0.0463, 0.0444, 0.0316, 0.0241, -0.0238, 0.0233, 0.0199, -0.0133, 0.0114, -0.0114, 0.0062, -0.0042, -0.0032, -0.0019, 0.0017, -0.0016, 0.0015, -0.0009, 0.0006, -0.0006, 0.0003, 0.0002, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, -1e-04, -1e-04, -1e-04, -1e-04, -1e-04, -1e-04, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0]",[0.0],"[0.106, 0.0996, 0.0987, 0.0884, 0.0881, 0.0863, 0.0801, 0.063, 0.0614, 0.0494, 0.0302, 0.029, 0.0206, 0.0157, 0.0155, 0.0152, 0.013, 0.0087, 0.0074, 0.0074, 0.004, 0.0027, 0.0021, 0.0012, 0.0011, 0.0011, 0.001, 0.0006, 0.0004, 0.0004, 0.0002, 1e-04, 1e-04, 0.0, 0.0, 0.0, 0.0, 1e-04, 1e-04, 1e-04, 1e-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
198,TNFSF13_ligand_receptor_GP,1,1,1,1,['Tnfsf13'],['Tnfrsf13b'],[-0.0137],[0.476],[0.028],[0.972]
529,ANGPT4_ligand_receptor_GP,1,1,1,1,['Angpt4'],['Tek'],[0.6139],[0.4279],[0.5893],[0.4107]
61,SAA1_ligand_receptor_GP,1,1,1,1,['Saa1'],['Scarb1'],[0.605],[-0.2874],[0.6779],[0.3221]
766,NXPH3_ligand_receptor_GP,1,1,1,1,['Nxph3'],['Nrxn1'],[0.4382],[-0.0865],[0.8351],[0.1649]
290,OSM_ligand_receptor_GP,1,1,1,1,['Osm'],['Plat'],[-0.0169],[0.591],[0.0279],[0.9721]
208,VTN_ligand_receptor_GP,1,1,1,1,['Vtn'],['Pi4kb'],[0.7031],[-0.01],[0.9859],[0.0141]
676,TG_ligand_receptor_GP,1,1,1,1,['Tg'],['Asgr1'],[1.1555],[0.3155],[0.7855],[0.2145]
500,CD5L_ligand_receptor_GP,1,1,1,1,['Cd5l'],['Cd5'],[0.2745],[0.1053],[0.7227],[0.2773]
80,NRG1_ligand_receptor_GP,1,1,1,1,['Nrg1'],['Neto2'],[0.8308],[0.109],[0.8841],[0.1159]
187,FSHB_ligand_receptor_GP,1,1,1,1,['Fshb'],['Gpr20'],[0.0099],[0.339],[0.0283],[0.9717]
750,RARRES1_ligand_receptor_GP,1,1,1,1,['Rarres1'],['Nrp2'],[0.4152],[-0.2555],[0.6191],[0.3809]
370,ICAM5_ligand_receptor_GP,1,1,1,1,['Icam5'],['Igdcc4'],[0.0147],[0.3336],[0.0422],[0.9578]
338,SLAMF1_ligand_receptor_GP,1,1,1,1,['Slamf1'],['Inpp5d'],[0.4602],[1.3551],[0.2535],[0.7465]
1053,YARS_ligand_targetgenes_GP,1,1,1,1,['Yars'],['Cdkn1a'],[0.2262],[-0.182],[0.5541],[0.4459]
700,SEMA3D_ligand_receptor_GP,1,1,2,2,['Sema3d'],"['Nrp2', 'Plxna4']",[-0.4131],"[0.4525, 0.0085]",[0.4726],"[0.5177, 0.0097]"
764,NLGN3_ligand_receptor_GP,1,1,1,1,['Nlgn3'],['Nrxn1'],[0.383],[0.1428],[0.7284],[0.2716]
225,WNT10B_ligand_receptor_GP,1,1,1,1,['Wnt10b'],['Fzd4'],[-0.1238],[0.2639],[0.3194],[0.6806]
255,CTF1_ligand_receptor_GP,1,1,2,2,['Ctf1'],"['Lifr', 'Il6st']",[0.4062],"[0.674, 0.1731]",[0.3241],"[0.5378, 0.1381]"
1363,RABEP2_ligand_targetgenes_GP,1,1,0,0,['Rabep2'],[],[0.1708],[],[1.0],[]
224,WIF1_ligand_receptor_GP,1,1,1,1,['Wif1'],['Wnt6'],[0.5788],[-0.5442],[0.5154],[0.4846]
1001,NEGR1_ligand_targetgenes_GP,1,1,0,0,['Negr1'],[],[0.3131],[],[1.0],[]
163,SEMA3G_ligand_receptor_GP,1,1,2,2,['Sema3g'],"['Plxna4', 'Nrp2']",[0.11],"[0.4918, 0.1178]",[0.1529],"[0.6834, 0.1637]"
899,PLEKHO2_ligand_targetgenes_GP,1,1,0,0,['Plekho2'],[],[0.6195],[],[1.0],[]
1141,ADAM2_ligand_targetgenes_GP,1,1,0,0,['Adam2'],[],[0.4048],[],[1.0],[]
1173,EFNA5_ligand_targetgenes_GP,1,1,2,2,['Efna5'],"['Fos', 'Cdkn1a']",[0.6133],"[-0.2052, 0.1475]",[0.6349],"[0.2124, 0.1527]"
354,CGN_ligand_receptor_GP,1,1,1,1,['Cgn'],['Tgfbr1'],[1.0172],[0.1351],[0.8828],[0.1172]
393,FBLN2_ligand_receptor_GP,1,1,1,1,['Fbln2'],['Itgb3'],[-0.6907],[0.8343],[0.4529],[0.5471]
219,WNT1_ligand_receptor_GP,1,1,1,0,['Wnt1'],['Crebbp'],[0.9383],[0.0],[0.9999],[1e-04]
482,DRAXIN_ligand_receptor_GP,1,1,1,1,['Draxin'],['Wnt6'],[0.4676],[-0.3647],[0.5618],[0.4382]
696,NTN3_ligand_receptor_GP,0,0,1,1,[],['Cdon'],[],[0.4469],[],[1.0]
149,GH1_ligand_receptor_GP,0,0,1,1,[],['Slc12a1'],[],[0.2084],[],[1.0]
814,COMPLEX:EBI3_IL12A_ligand_receptor_GP,0,0,2,2,[],"['Il6st', 'Il12rb2']",[],"[0.4268, -0.008]",[],"[0.9815, 0.0185]"
1028,C3_ligand_targetgenes_GP,1,1,1,1,['C3'],['Il6'],[0.3464],[0.4857],[0.4163],[0.5837]
13,NPPA_ligand_receptor_GP,1,1,1,1,['Nppa'],['Prkg1'],[0.9119],[0.6404],[0.5875],[0.4125]
428,ETV5_ligand_receptor_GP,1,1,1,1,['Etv5'],['Erbb2'],[0.3862],[0.1062],[0.7843],[0.2157]
359,ITGAL_ligand_receptor_GP,1,1,1,1,['Itgal'],['Cd226'],[0.2302],[0.1897],[0.5482],[0.4518]
182,CRH_ligand_receptor_GP,1,1,1,1,['Crh'],['Mc2r'],[0.0395],[0.3149],[0.1115],[0.8885]
403,LPA_ligand_receptor_GP,0,0,1,1,[],['Lpar4'],[],[0.7544],[],[1.0]
485,CLDN1_ligand_receptor_GP,1,1,1,1,['Cldn1'],['Mmp2'],[1.0794],[0.3139],[0.7747],[0.2253]
1137,ADAM12_ligand_targetgenes_GP,1,1,0,0,['Adam12'],[],[0.7619],[],[1.0],[]
180,IAPP_ligand_receptor_GP,1,1,1,1,['Iapp'],['Gpr20'],[-0.0235],[0.3049],[0.0715],[0.9285]
644,NDP_ligand_receptor_GP,1,1,1,1,['Ndp'],['Lgr4'],[0.682],[0.0347],[0.9516],[0.0484]
52,CXCL3_ligand_receptor_GP,1,1,1,1,['Cxcl3'],['Adra2a'],[-0.1627],[0.29],[0.3593],[0.6407]
75,PF4_ligand_receptor_GP,1,1,1,1,['Pf4'],['Thbd'],[1.1815],[0.3384],[0.7774],[0.2226]
68,NPW_ligand_receptor_GP,1,1,0,0,['Npw'],[],[0.1828],[],[1.0],[]
460,VGF_ligand_receptor_GP,1,1,1,1,['Vgf'],['Ntrk1'],[0.2315],[0.6187],[0.2723],[0.7277]
22,KIT_ligand_receptor_GP,1,1,1,1,['Kit'],['Ptpro'],[0.9443],[0.0906],[0.9124],[0.0876]
954,IL25_ligand_targetgenes_GP,1,0,214,22,['Il25'],"['Krt19', 'Krt8', 'Krt18', 'Pmp22', 'Smarcd3', 'Tln2', 'Slc29a1', 'Plac1', 'Bmp7', 'S100a10', 'Slc9a3r1', 'Slc16a3', 'Cited2', 'Aldoa', 'Id2', 'Gprc5c', 'Igfbp4', 'Myh9', 'Gata3', 'Dact2', 'Crip2', 'Slc7a5', 'Pgf', 'Krt15', 'Kcnh2', 'Cldn9', 'Arg1', 'Ank3', 'Zbtb20', 'Wnt7b', 'Wnt10b', 'Wnt10a', 'Wisp2', 'Vgf', 'Vegfa', 'Vcam1', 'Unc13d', 'Ube2r2', 'Tymp', 'Tnfrsf12a', 'Tnf', 'Thrb', 'Tgm2', 'Tgfbi', 'Tgfa', 'Tff3', 'Tff1', 'Tfap2c', 'Synj2', 'Svil', 'Sult2b1', 'Stat3', 'Sox9', 'Socs2', 'Smox', 'Smad7', 'Slc38a2', 'Slc2a1', 'Sgk3', 'Sgk1', 'Serpine1', 'Sema3f', 'Sema3b', 'Sdc4', 'Sct', 'Rxrb', 'Rxra', 'Rtn2', 'Rgs3', 'Ret', 'Rarg', 'Rara', 'Prl', 'Prkca', 'Prdx2', 'Ppm1n', 'Ppargc1a', 'Ppara', 'Pla2g6', 'Pip', 'Phactr1', 'Pgr', 'Pdgfb', 'Pard6b', 'Palld', 'P2ry2', 'Oxt', 'Osgin1', 'Nr3c1', 'Nr2f2', 'Nr1d1', 'Nr0b2', 'Nos3', 'Nfe2l2', 'Nfatc1', 'Nav2', 'N4bp3', 'Muc5ac', 'Muc1', 'Mtus1', 'Msmb', 'Mef2c', 'Mapk11', 'Ltf', 'Lrig1', 'Lpl', 'Lif', 'Lep', 'Lef1', 'Lcp1', 'Lama5', 'Klf6', 'Kdm2a', 'Junb', 'Itga5', 'Inhbb', 'Il9', 'Il7r', 'Il5', 'Il4', 'Il17rb', 'Il17b', 'Il13', 'Il12a', 'Il10', 'Igf1', 'Ifng', 'Id3', 'Id1', 'Icam1', 'Hspb8', 'Hspb1', 'Hspa1a', 'Hs6st2', 'Hoxc6', 'Hoxc10', 'Hoxa7', 'Hoxa5', 'Hoxa10', 'Hand2', 'Grhl2', 'Greb1', 'Gdf15', 'Gata4', 'Gadd45g', 'Fst', 'Frem2', 'Foxa1', 'Fos', 'Fn1', 'Fhl2', 'Fgfr3', 'Ets1', 'Etnk2', 'Esrra', 'Esr2', 'Esr1', 'Erbb2', 'Epas1', 'Egr2', 'Egfr', 'Efna1', 'Edn1', 'Ece1', 'Dscam', 'Dhrs3', 'Ddah1', 'Cxcl9', 'Cxcl12', 'Crabp2', 'Cpt1a', 'Comt', 'Col18a1', 'Clec11a', 'Clcf1', 'Cirbp', 'Chd9', 'Chd2', 'Chat', 'Cgn', 'Celsr2', 'Cdkn1a', 'Cdhr5', 'Cdh1', 'Cdc14a', 'Cd69', 'Cd36', 'Ccr4', 'Ccnd3', 'Ccnd1', 'Cbfa2t3', 'Cav1', 'Cap2', 'Calm1', 'C3', 'Btg2', 'Bdnf', 'Bcr', 'B4galt1', 'Atp1b1', 'Atf3', 'Ass1', 'Asb2', 'Ar', 'Angptl4', 'Alpi', 'Aldh3b2', 'Ahnak', 'Agt', 'Adora1', 'Adipoq', 'Acot4', 'Abca1', 'Abat']",[-0.0],"[0.2334, 0.1866, 0.1694, 0.0731, 0.068, 0.0623, -0.0337, 0.0294, 0.0267, 0.0142, 0.0117, -0.0059, -0.005, -0.0043, 0.0035, 0.0006, -0.0002, 1e-04, 1e-04, 1e-04, 1e-04, -1e-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0]",[0.0],"[0.2507, 0.2004, 0.1819, 0.0785, 0.0731, 0.0669, 0.0362, 0.0316, 0.0287, 0.0153, 0.0126, 0.0063, 0.0053, 0.0046, 0.0038, 0.0006, 0.0002, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
74,PPY_ligand_receptor_GP,1,1,1,1,['Ppy'],['Gpr83'],[-0.2265],[0.3738],[0.3773],[0.6227]
108,EREG_ligand_receptor_GP,1,1,2,2,['Ereg'],"['Erbb4', 'Erbb2']",[0.022],"[0.3778, 0.3209]",[0.0305],"[0.5242, 0.4453]"
571,NECTIN4_ligand_receptor_GP,1,1,1,1,['Nectin4'],['Pard3'],[0.5378],[-0.0252],[0.9553],[0.0447]
457,GPI_ligand_receptor_GP,0,0,1,1,[],['Ntrk1'],[],[0.1751],[],[1.0]
698,OXT_ligand_receptor_GP,1,1,1,1,['Oxt'],['Avpr1a'],[0.1369],[0.4349],[0.2394],[0.7606]
