,gp_name,n_source_genes,n_non_zero_source_genes,n_target_genes,n_non_zero_target_genes,gp_source_genes,gp_target_genes,gp_source_genes_weights_sign_corrected,gp_target_genes_weights_sign_corrected,gp_source_genes_importances,gp_target_genes_importances
1284,TDGF1_ligand_targetgenes_GP,1,0,115,21,['Tdgf1'],"['Cldn4', 'Cldn6', 'Foxb1', 'Zeb2', 'Efna1', 'Gata3', 'Hoxa2', 'Rfx4', 'Crabp2', 'Fn1', 'Dusp6', 'Eno3', 'Slc2a1', 'Nuak2', 'Krt8', 'Foxa1', 'Cirbp', 'Slc29a1', 'Pfn1', 'Hoxa5', 'Ddx5', 'Tfap2c', 'Hdgf', 'Zfp36l2', 'Vgf', 'Vegfa', 'Tnfrsf12a', 'Tnc', 'Tm4sf1', 'Tgm2', 'Tfap2a', 'Tagln2', 'Stat3', 'St5', 'Sox2', 'Smad7', 'Smad6', 'Slc7a5', 'Slc38a2', 'Sgk1', 'Serpine1', 'S100a10', 'Runx1', 'Rgs3', 'Rassf5', 'Rarg', 'Rarb', 'Rara', 'Ptpn6', 'Pthlh', 'Ppm1a', 'Pou5f1', 'Pitx2', 'Pde4d', 'Odc1', 'Ntn1', 'Nr2f2', 'Nr1d1', 'Notch1', 'Nos3', 'Nav2', 'Myh9', 'Muc1', 'Mthfr', 'Mecom', 'Magi1', 'Lin28a', 'Lhx1', 'Lefty1', 'Lef1', 'Lamc2', 'Lama5', 'Klf6', 'Junb', 'Irx5', 'Ina', 'Id3', 'Id2', 'Id1', 'Hoxc6', 'Hoxc4', 'Hoxa9', 'Hoxa7', 'Hoxa10', 'Grhl3', 'Gata4', 'Gata2', 'Gadd45g', 'Gad2', 'Foxc1', 'Foxa2', 'F2rl1', 'Etv4', 'Ets2', 'Ets1', 'Egfr', 'Edn1', 'Dusp10', 'Dnmt3a', 'Dlc1', 'Dhrs3', 'Ctgf', 'Col18a1', 'Clic1', 'Cited2', 'Cdkn1a', 'Ccnd1', 'Btg2', 'Bdnf', 'Bcr', 'Axin2', 'Atf3', 'Ank3', 'Ahnak', 'Adm']",[0.0],"[0.2139, 0.1693, -0.1625, -0.0373, 0.0329, 0.0302, -0.0242, -0.0186, -0.015, 0.0147, 0.0127, 0.0097, -0.0021, -0.0015, 0.0002, 1e-04, 1e-04, -1e-04, -1e-04, -1e-04, -1e-04, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",[0.0],"[0.2866, 0.2268, 0.2176, 0.05, 0.0441, 0.0404, 0.0325, 0.0249, 0.0201, 0.0198, 0.017, 0.0129, 0.0028, 0.002, 0.0003, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1349,FLRT2_ligand_targetgenes_GP,1,1,0,0,['Flrt2'],[],[0.9346],[],[1.0],[]
1062,EDN2_ligand_targetgenes_GP,1,1,1,1,['Edn2'],['Il6'],[0.1166],[0.26],[0.3096],[0.6904]
1051,SAA1_ligand_targetgenes_GP,1,1,1,1,['Saa1'],['Ccl20'],[0.543],[0.002],[0.9964],[0.0036]
334,LAMB3_ligand_receptor_GP,1,1,1,1,['Lamb3'],['Sv2c'],[0.935],[0.104],[0.8999],[0.1001]
122,CCN2_ligand_receptor_GP,0,0,1,1,[],['Tgfbr3'],[],[0.6332],[],[1.0]
1001,NEGR1_ligand_targetgenes_GP,1,1,0,0,['Negr1'],[],[0.3131],[],[1.0],[]
555,MFAP2_ligand_receptor_GP,1,1,1,1,['Mfap2'],['Notch1'],[0.3404],[0.0984],[0.7758],[0.2242]
103,FGF6_ligand_receptor_GP,1,1,1,1,['Fgf6'],['Cdh11'],[-0.1488],[0.6914],[0.1771],[0.8229]
19,CXCL12_ligand_receptor_GP,1,1,1,1,['Cxcl12'],['Avpr1a'],[1.0137],[0.3283],[0.7554],[0.2446]
1376,ROBO1_ligand_targetgenes_GP,1,1,1,1,['Robo1'],['Cdkn1a'],[0.3816],[-0.1189],[0.7625],[0.2375]
724,BMP1_ligand_receptor_GP,1,1,1,1,['Bmp1'],['Bmpr1a'],[0.2076],[0.2245],[0.4805],[0.5195]
550,LTA_ligand_receptor_GP,1,1,2,2,['Lta'],"['Ltb', 'Ltbr']",[0.0485],"[0.2365, -0.1643]",[0.1079],"[0.5264, 0.3657]"
91,PDGFC_ligand_receptor_GP,1,1,1,1,['Pdgfc'],['Insrr'],[1.0926],[-0.1882],[0.8531],[0.1469]
810,LGI4_ligand_receptor_GP,1,1,1,1,['Lgi4'],['Adam23'],[0.8054],[-0.0969],[0.8927],[0.1073]
89,LRIG1_ligand_receptor_GP,1,1,1,1,['Lrig1'],['Nrg1'],[0.6576],[0.8972],[0.423],[0.577]
605,COL8A2_ligand_receptor_GP,1,1,1,1,['Col8a2'],['Slc4a11'],[0.8592],[0.5058],[0.6294],[0.3706]
502,LRRC4B_ligand_receptor_GP,1,1,1,1,['Lrrc4b'],['Ptprd'],[0.8964],[-0.2004],[0.8173],[0.1827]
83,HGF_ligand_receptor_GP,1,1,1,1,['Hgf'],['Bmp1'],[0.1659],[0.6287],[0.2088],[0.7912]
362,VWF_ligand_receptor_GP,1,1,2,2,['Vwf'],"['Gp1ba', 'Gp1bb']",[0.7938],"[1.1315, 1.0585]",[0.266],"[0.3792, 0.3547]"
638,MYL9_ligand_receptor_GP,1,1,1,1,['Myl9'],['Cd69'],[0.7116],[0.085],[0.8933],[0.1067]
799,NXPH2_ligand_receptor_GP,1,1,1,1,['Nxph2'],['Nrxn1'],[0.4504],[0.2815],[0.6154],[0.3846]
1252,NXPH3_ligand_targetgenes_GP,1,1,0,0,['Nxph3'],[],[0.3249],[],[1.0],[]
1378,PTPRF_ligand_targetgenes_GP,1,1,1,1,['Ptprf'],['Ccnd1'],[0.4328],[0.3252],[0.571],[0.429]
136,S100A4_ligand_receptor_GP,1,1,1,1,['S100a4'],['Pglyrp1'],[-0.2953],[0.502],[0.3703],[0.6297]
272,DPP4_ligand_receptor_GP,1,1,1,1,['Dpp4'],['Ada'],[0.8167],[-0.1846],[0.8157],[0.1843]
505,SEMA3A_ligand_receptor_GP,1,1,1,1,['Sema3a'],['Plxna4'],[0.4863],[0.1581],[0.7547],[0.2453]
277,SLIT2_ligand_receptor_GP,1,1,1,1,['Slit2'],['Robo1'],[0.6478],[0.3983],[0.6193],[0.3807]
208,VTN_ligand_receptor_GP,1,1,1,1,['Vtn'],['Pi4kb'],[0.7031],[-0.01],[0.9859],[0.0141]
149,GH1_ligand_receptor_GP,0,0,1,1,[],['Slc12a1'],[],[0.2084],[],[1.0]
604,DKK3_ligand_receptor_GP,1,1,1,1,['Dkk3'],['Kremen1'],[0.9408],[0.56],[0.6269],[0.3731]
571,NECTIN4_ligand_receptor_GP,1,1,1,1,['Nectin4'],['Pard3'],[0.5378],[-0.0252],[0.9553],[0.0447]
301,STC1_ligand_receptor_GP,1,1,1,1,['Stc1'],['Tnf'],[0.8072],[-0.1196],[0.8709],[0.1291]
403,LPA_ligand_receptor_GP,0,0,1,1,[],['Lpar4'],[],[0.7544],[],[1.0]
481,NTN4_ligand_receptor_GP,1,1,1,1,['Ntn4'],['Unc5a'],[0.1326],[0.4521],[0.2268],[0.7732]
411,TNFRSF25_ligand_receptor_GP,1,1,1,1,['Tnfrsf25'],['Map3k14'],[0.4147],[-0.1177],[0.779],[0.221]
335,LAMA2_ligand_receptor_GP,1,1,1,1,['Lama2'],['Sv2c'],[0.6091],[-0.1813],[0.7706],[0.2294]
739,COMPLEX:INHA_INHBA_ligand_receptor_GP,0,0,1,1,[],['Acvr2a'],[],[0.2652],[],[1.0]
152,FSTL1_ligand_receptor_GP,1,1,1,1,['Fstl1'],['Dip2a'],[0.4705],[0.279],[0.6278],[0.3722]
383,ERFE_ligand_receptor_GP,1,1,1,1,['Erfe'],['Lrp1'],[0.0996],[0.2465],[0.2878],[0.7122]
243,SOSTDC1_ligand_receptor_GP,1,1,1,1,['Sostdc1'],['Lrp4'],[0.9271],[-0.0214],[0.9775],[0.0225]
141,ANG_ligand_receptor_GP,1,1,1,1,['Ang'],['Plxnb2'],[0.8218],[0.067],[0.9246],[0.0754]
107,EPGN_ligand_receptor_GP,1,1,1,1,['Epgn'],['Erbb4'],[-0.135],[1.0506],[0.1139],[0.8861]
784,GUCA1A_ligand_receptor_GP,1,1,1,1,['Guca1a'],['Slc25a18'],[0.7382],[-0.023],[0.9697],[0.0303]
899,PLEKHO2_ligand_targetgenes_GP,1,1,0,0,['Plekho2'],[],[0.6195],[],[1.0],[]
852,CXCL16_ligand_targetgenes_GP,1,1,0,0,['Cxcl16'],[],[1.1348],[],[1.0],[]
393,FBLN2_ligand_receptor_GP,1,1,1,1,['Fbln2'],['Itgb3'],[-0.6907],[0.8343],[0.4529],[0.5471]
268,PLG_ligand_receptor_GP,1,1,1,1,['Plg'],['Mmp12'],[1.0601],[-0.0254],[0.9766],[0.0234]
336,LAMB2_ligand_receptor_GP,1,1,1,1,['Lamb2'],['Sv2c'],[0.3483],[0.2016],[0.6334],[0.3666]
282,EFNA3_ligand_receptor_GP,1,1,1,1,['Efna3'],['Epha10'],[0.4288],[0.079],[0.8445],[0.1555]
660,COL15A1_ligand_receptor_GP,1,1,2,2,['Col15a1'],"['Itga11', 'Itgb1']",[0.3023],"[-0.1431, -0.0202]",[0.6491],"[0.3074, 0.0435]"
140,ARF4_ligand_receptor_GP,1,1,1,1,['Arf4'],['Pld2'],[-0.1653],[0.3386],[0.3281],[0.6719]
410,CD6_ligand_receptor_GP,1,1,1,1,['Cd6'],['Dag1'],[0.2322],[0.6035],[0.2779],[0.7221]
631,HAPLN1_ligand_receptor_GP,1,1,1,1,['Hapln1'],['Treml2'],[0.9149],[0.0395],[0.9586],[0.0414]
420,LUM_ligand_receptor_GP,1,1,1,1,['Lum'],['Itgb1'],[0.8115],[0.0214],[0.9743],[0.0257]
748,MMRN2_ligand_receptor_GP,1,1,1,1,['Mmrn2'],['Cd248'],[-0.9633],[1.0868],[0.4699],[0.5301]
483,IGFBPL1_ligand_receptor_GP,1,1,1,1,['Igfbpl1'],['Dcc'],[0.7838],[0.5134],[0.6042],[0.3958]
251,SPARC_ligand_receptor_GP,1,1,1,1,['Sparc'],['Pdgfc'],[0.4718],[0.198],[0.7044],[0.2956]
67,NPB_ligand_receptor_GP,1,1,0,0,['Npb'],[],[0.4982],[],[1.0],[]
124,PLAUR_ligand_receptor_GP,1,1,1,1,['Plaur'],['Lrp1b'],[0.9331],[-0.2231],[0.8071],[0.1929]
222,BMP4_ligand_receptor_GP,1,1,1,1,['Bmp4'],['Cfc1'],[0.7491],[0.8292],[0.4746],[0.5254]
566,HLA-DQA2_ligand_receptor_GP,0,0,1,1,[],['Lag3'],[],[0.4302],[],[1.0]
254,IL3_ligand_receptor_GP,1,1,2,2,['Il3'],"['Csf2rb', 'Il3ra']",[-0.0212],"[0.732, 0.1628]",[0.0232],"[0.7991, 0.1777]"
1385,ROBO2_ligand_targetgenes_GP,1,1,1,1,['Robo2'],['Cdkn1a'],[0.5858],[0.1146],[0.8364],[0.1636]
343,HSPA8_ligand_receptor_GP,1,1,1,1,['Hspa8'],['Lrp2'],[0.0213],[0.2489],[0.079],[0.921]
1027,HSPG2_ligand_targetgenes_GP,1,1,0,0,['Hspg2'],[],[0.9278],[],[1.0],[]
480,GMFB_ligand_receptor_GP,1,1,1,1,['Gmfb'],['Mapk1'],[0.2193],[0.0897],[0.7097],[0.2903]
1175,F7_ligand_targetgenes_GP,1,1,1,1,['F7'],['Id1'],[0.157],[0.2082],[0.4299],[0.5701]
508,NECTIN2_ligand_receptor_GP,1,1,1,1,['Nectin2'],['Pvrig'],[0.491],[-0.0182],[0.9642],[0.0358]
425,LTBP3_ligand_receptor_GP,1,1,1,1,['Ltbp3'],['Itgb5'],[-0.1507],[0.5886],[0.2039],[0.7961]
390,NID1_ligand_receptor_GP,1,1,1,1,['Nid1'],['Itgav'],[1.1522],[0.0022],[0.9981],[0.0019]
130,FGL1_ligand_receptor_GP,1,1,1,1,['Fgl1'],['Lag3'],[0.4206],[0.4044],[0.5098],[0.4902]
192,PTH2_ligand_receptor_GP,1,1,1,1,['Pth2'],['Gpr20'],[-0.0283],[0.9085],[0.0302],[0.9698]
81,TGFA_ligand_receptor_GP,1,1,1,1,['Tgfa'],['Ptprd'],[0.171],[0.1948],[0.4674],[0.5326]
239,WNT3_ligand_receptor_GP,1,1,1,1,['Wnt3'],['Fzd4'],[0.5679],[-0.2477],[0.6963],[0.3037]
225,WNT10B_ligand_receptor_GP,1,1,1,1,['Wnt10b'],['Fzd4'],[-0.1238],[0.2639],[0.3194],[0.6806]
513,IDE_ligand_receptor_GP,1,1,1,1,['Ide'],['Cul5'],[0.362],[-0.0815],[0.8162],[0.1838]
902,VEGFD_ligand_targetgenes_GP,1,1,2,2,['Vegfd'],"['Cdkn1a', 'Il18']",[0.7443],"[-0.1241, 0.073]",[0.7906],"[0.1318, 0.0776]"
744,VSTM1_ligand_receptor_GP,0,0,1,1,[],['Adgrg3'],[],[1.1928],[],[1.0]
455,PRSS3_ligand_receptor_GP,1,1,1,1,['Prss3'],['F2rl3'],[-0.0075],[1.0553],[0.0071],[0.9929]
93,FGF1_ligand_receptor_GP,1,1,1,1,['Fgf1'],['Tgfbr3'],[-0.1615],[0.8651],[0.1573],[0.8427]
118,FGF14_ligand_receptor_GP,1,1,1,1,['Fgf14'],['Scn11a'],[0.6666],[0.148],[0.8183],[0.1817]
384,FCN1_ligand_receptor_GP,0,0,1,1,[],['Lrp1'],[],[0.5215],[],[1.0]
689,CD160_ligand_receptor_GP,1,1,1,1,['Cd160'],['Tnfrsf14'],[0.4405],[-0.0072],[0.9839],[0.0161]
685,CD70_ligand_receptor_GP,1,1,1,1,['Cd70'],['Gprc5b'],[-0.0099],[0.9017],[0.0109],[0.9891]
126,TNC_ligand_receptor_GP,1,1,1,1,['Tnc'],['Ptprb'],[0.936],[-0.3553],[0.7248],[0.2752]
428,ETV5_ligand_receptor_GP,1,1,1,1,['Etv5'],['Erbb2'],[0.3862],[0.1062],[0.7843],[0.2157]
811,OLFM2_ligand_receptor_GP,1,1,1,1,['Olfm2'],['Robo2'],[0.2357],[0.5796],[0.2891],[0.7109]
461,ARTN_ligand_receptor_GP,1,1,2,2,['Artn'],"['Gfra3', 'Ret']",[0.0585],"[0.7011, -0.3205]",[0.0542],"[0.6491, 0.2967]"
593,CYTL1_ligand_receptor_GP,1,1,1,1,['Cytl1'],['Ccr2'],[0.648],[-0.4848],[0.572],[0.428]
187,FSHB_ligand_receptor_GP,1,1,1,1,['Fshb'],['Gpr20'],[0.0099],[0.339],[0.0283],[0.9717]
1033,CORT_ligand_targetgenes_GP,1,1,2,2,['Cort'],"['Tgfb1', 'Tnfrsf11b']",[0.4068],"[-0.6866, 0.4208]",[0.2687],"[0.4534, 0.2779]"
284,NPPB_ligand_receptor_GP,1,1,1,1,['Nppb'],['Npr2'],[1.0497],[0.2744],[0.7928],[0.2072]
661,COL13A1_ligand_receptor_GP,1,1,2,2,['Col13a1'],"['Itgb1', 'Itga11']",[0.8574],"[0.0923, -0.0349]",[0.8708],"[0.0937, 0.0354]"
101,BTC_ligand_receptor_GP,1,1,2,2,['Btc'],"['Erbb2', 'Erbb4']",[-0.3667],"[0.338, 0.1294]",[0.4396],"[0.4052, 0.1552]"
1099,GAS6_ligand_targetgenes_GP,1,1,2,2,['Gas6'],"['Tnf', 'Il6']",[0.8936],"[0.4196, 0.2648]",[0.5663],"[0.2659, 0.1678]"
994,ICAM3_ligand_targetgenes_GP,0,0,3,3,[],"['Fhl2', 'Rara', 'Cdkn1a']",[],"[0.8245, 0.1945, 0.1314]",[],"[0.7167, 0.1691, 0.1142]"
1161,COL4A1_ligand_targetgenes_GP,1,1,0,0,['Col4a1'],[],[0.703],[],[1.0],[]
611,COMPLEX:LAMA3_LAMB3_LAMC2_ligand_receptor_GP,0,0,2,2,[],"['Itga6', 'Itgb1']",[],"[0.3909, -0.0039]",[],"[0.9901, 0.0099]"
131,DCN_ligand_receptor_GP,1,1,1,1,['Dcn'],['Tlr4'],[0.7571],[-0.0931],[0.8905],[0.1095]
618,PDLIM3_ligand_receptor_GP,1,1,1,1,['Pdlim3'],['Ccr10'],[1.1004],[0.0195],[0.9826],[0.0174]
328,LAMA4_ligand_receptor_GP,1,1,1,1,['Lama4'],['Sv2c'],[1.2619],[0.3622],[0.777],[0.223]
987,F11R_ligand_targetgenes_GP,1,1,1,1,['F11r'],['Ccnd1'],[0.8774],[0.0271],[0.9701],[0.0299]
647,RGMA_ligand_receptor_GP,1,1,1,1,['Rgma'],['Tfr2'],[0.8622],[-0.5595],[0.6064],[0.3936]
338,SLAMF1_ligand_receptor_GP,1,1,1,1,['Slamf1'],['Inpp5d'],[0.4602],[1.3551],[0.2535],[0.7465]
163,SEMA3G_ligand_receptor_GP,1,1,2,2,['Sema3g'],"['Plxna4', 'Nrp2']",[0.11],"[0.4918, 0.1178]",[0.1529],"[0.6834, 0.1637]"
262,TGFB3_ligand_receptor_GP,1,1,2,2,['Tgfb3'],"['Tgfbr2', 'Acvr1']",[0.0838],"[0.3575, 0.1193]",[0.1494],"[0.6378, 0.2128]"
468,GAS6_ligand_receptor_GP,1,1,1,1,['Gas6'],['Mertk'],[0.7774],[-0.2015],[0.7941],[0.2059]
1539,Thromboxane A2_metabolite_enzyme_sensor_GP,1,1,1,1,['Tbxas1'],['Tbxa2r'],[-0.1747],[0.4952],[0.2608],[0.7392]
361,ECM1_ligand_receptor_GP,1,1,1,1,['Ecm1'],['Ltk'],[1.3217],[-0.0601],[0.9565],[0.0435]
1188,FGF3_ligand_targetgenes_GP,1,1,0,0,['Fgf3'],[],[0.5702],[],[1.0],[]
264,INHBA_ligand_receptor_GP,1,1,1,1,['Inhba'],['Bambi'],[0.6271],[0.6882],[0.4768],[0.5232]
280,EFNA1_ligand_receptor_GP,1,1,1,1,['Efna1'],['Epha10'],[0.9743],[-0.0673],[0.9354],[0.0646]
134,BCAN_ligand_receptor_GP,1,1,1,1,['Bcan'],['Nrcam'],[0.7781],[1.1907],[0.3952],[0.6048]
558,LFNG_ligand_receptor_GP,1,1,1,1,['Lfng'],['Notch3'],[0.8829],[0.2651],[0.769],[0.231]
989,JAM3_ligand_targetgenes_GP,1,1,1,1,['Jam3'],['Cdkn1a'],[-0.1258],[0.2371],[0.3466],[0.6534]
380,APOA4_ligand_receptor_GP,1,1,1,1,['Apoa4'],['Lrp2'],[-0.0303],[0.3581],[0.078],[0.922]
298,IL17A_ligand_receptor_GP,1,1,2,2,['Il17a'],"['Il17rc', 'Il17ra']",[0.0038],"[0.3153, 0.2446]",[0.0067],"[0.5593, 0.434]"
1272,SEMA3E_ligand_targetgenes_GP,1,1,1,1,['Sema3e'],['Vegfa'],[0.6156],[-0.311],[0.6644],[0.3356]
530,PIK3IP1_ligand_receptor_GP,1,1,2,2,['Pik3ip1'],"['Pik3r1', 'Pik3ca']",[0.2907],"[0.1672, 0.0537]",[0.5682],"[0.3269, 0.1049]"
609,POSTN_ligand_receptor_GP,1,1,1,1,['Postn'],['Ptk7'],[0.8836],[0.0878],[0.9096],[0.0904]
851,CXCL13_ligand_targetgenes_GP,1,1,2,2,['Cxcl13'],"['Peg10', 'Tnfsf11']",[0.6556],"[0.5169, -0.2304]",[0.4673],"[0.3684, 0.1642]"
333,LAMC3_ligand_receptor_GP,1,1,1,1,['Lamc3'],['Sv2c'],[0.5376],[0.062],[0.8966],[0.1034]
193,RLN2_ligand_receptor_GP,0,0,1,1,[],['Rxfp3'],[],[0.1743],[],[1.0]
110,VEGFA_ligand_receptor_GP,1,1,1,1,['Vegfa'],['Limk1'],[0.5998],[-0.5275],[0.5321],[0.4679]
113,NTS_ligand_receptor_GP,1,1,1,1,['Nts'],['Ntsr2'],[1.278],[-0.064],[0.9523],[0.0477]
206,AFDN_ligand_receptor_GP,1,1,1,1,['Afdn'],['Nectin4'],[0.4242],[0.1148],[0.787],[0.213]
693,IGFBP7_ligand_receptor_GP,1,1,0,0,['Igfbp7'],[],[0.6813],[],[1.0],[]
842,CXCL2_ligand_targetgenes_GP,1,1,1,1,['Cxcl2'],['Timp3'],[0.0534],[0.5772],[0.0847],[0.9153]
292,CSF1_ligand_receptor_GP,1,1,1,1,['Csf1'],['Celsr3'],[0.4723],[0.1991],[0.7034],[0.2966]
70,RLN3_ligand_receptor_GP,1,1,1,1,['Rln3'],['Rxfp3'],[0.1843],[0.5903],[0.2379],[0.7621]
69,NPY_ligand_receptor_GP,1,1,1,1,['Npy'],['Gpr83'],[0.2151],[0.3545],[0.3777],[0.6223]
512,PCNA_ligand_receptor_GP,1,1,0,0,['Pcna'],[],[0.2802],[],[1.0],[]
1008,CLDN11_ligand_targetgenes_GP,1,1,1,1,['Cldn11'],['Cdkn1a'],[0.7536],[0.1574],[0.8272],[0.1728]
617,NAT10_ligand_receptor_GP,1,1,1,1,['Nat10'],['Ccr10'],[0.4078],[-0.0052],[0.9873],[0.0127]
377,APOC3_ligand_receptor_GP,1,1,1,1,['Apoc3'],['Lrp2'],[0.1536],[0.5264],[0.2258],[0.7742]
25,PDGFB_ligand_receptor_GP,1,1,1,1,['Pdgfb'],['Adgrv1'],[0.9211],[-0.7931],[0.5373],[0.4627]
178,CALCA_ligand_receptor_GP,1,1,2,2,['Calca'],"['Calcrl', 'Ramp3']",[0.803],"[-0.2332, 0.2254]",[0.6365],"[0.1848, 0.1787]"
531,SLITRK1_ligand_receptor_GP,1,1,1,1,['Slitrk1'],['Ptprd'],[0.4257],[-0.306],[0.5818],[0.4182]
1326,WNT10A_ligand_targetgenes_GP,1,1,0,0,['Wnt10a'],[],[0.9544],[],[1.0],[]
511,CD59_ligand_receptor_GP,0,0,1,1,[],['Stab1'],[],[0.8271],[],[1.0]
73,PYY_ligand_receptor_GP,1,1,1,1,['Pyy'],['Gpr83'],[0.8538],[0.41],[0.6756],[0.3244]
1136,AANAT_ligand_targetgenes_GP,1,1,2,2,['Aanat'],"['Nr1d1', 'Id1']",[0.0186],"[0.5821, -0.1214]",[0.0257],"[0.8062, 0.1681]"
448,SLIT1_ligand_receptor_GP,1,1,1,1,['Slit1'],['Flrt3'],[0.0065],[0.5804],[0.0111],[0.9889]
1305,IL34_ligand_targetgenes_GP,1,1,2,2,['Il34'],"['Acp5', 'Ccnd2']",[-0.0033],"[0.9184, -0.3236]",[0.0027],"[0.7375, 0.2599]"
460,VGF_ligand_receptor_GP,1,1,1,1,['Vgf'],['Ntrk1'],[0.2315],[0.6187],[0.2723],[0.7277]
1363,RABEP2_ligand_targetgenes_GP,1,1,0,0,['Rabep2'],[],[0.1708],[],[1.0],[]
698,OXT_ligand_receptor_GP,1,1,1,1,['Oxt'],['Avpr1a'],[0.1369],[0.4349],[0.2394],[0.7606]
219,WNT1_ligand_receptor_GP,1,1,1,0,['Wnt1'],['Crebbp'],[0.9383],[0.0],[0.9999],[1e-04]
819,SCGB3A2_ligand_receptor_GP,1,1,1,1,['Scgb3a2'],['Marco'],[1.0626],[0.126],[0.894],[0.106]
85,NRG3_ligand_receptor_GP,1,1,2,2,['Nrg3'],"['Erbb2', 'Erbb4']",[0.3304],"[0.1232, 0.0197]",[0.698],"[0.2603, 0.0417]"
